id	occurrences	char	shape_hex
g1190	2	額	6baffebffae9aeaffc7feeac2edffc1f8eacb9fffc7feeac3aeffc3feb693aae19000000
g1191	2	勤	6ee2c0bff2c01986e9bffbfebbb2cebff2ce6ba28e6ba38e3fe74e6babaebea6b8000000
g1192	2	靱	7adaa8bfeffc3ac3ac2b83acbfebacbaefacbfe7ac6b9bfdbfeb6e6baebc0b18b4000000
g1193	2	靴	7b4ae0bf8ee03b2de02e3ce4bffceeaebcf8bface06e6ce0bface96e6cee2c2cbd000000
g1194	2	隣	bf2addbb6eedbabffeba6ae9bd22c8bab9adbbbefebbeeacbeaefeb529adb0742c000000
g1195	2	陥	bf8380bb8bfcb77eb8ba19e0ba3bfeb77baeb3bbaeb7bbfebb7b8eb53baeb03bfe000000
g1196	2	陸	bf8380bbbffcb76ba8babffeba6ee9b7befeb3a3a8b7bffcbb6ba8b56ba9b0bffe000000
g1197	2	恥	bfe2807ad6f43ac0503fcb043aeb283feb2c3afb1d3aeb147fcb2c7acbac02c7f8000000
g1198	2	駐	bff280bba1d0bfeffebb9ae9bfe0e0bba6e8bffbfc59b0e0aeb0e0aebae950effe000000
g1199	2	副	bffe0e6aa9ee3ffcee3aacee3ffcee6aa9eebffeeebaeeeebaee0ebffe2ebaa92d000000
g1200	0	貢	0ffff00abaa0bffffe6aaaa92ffff82eaab82eaab82ffff82eaab81faaf47e82bd000000
g1201	0	献	6ba8b4bffcb90380babffeb9baaffebaecb0bffcb4bbacf8bffeecb3afeeb3b988000000
g1202	0	師	0a0ffe3feae93aeffe3aeeee3feeee3a9eee3feeee38eeee3aeeee3fe9e83800e0000000
g1203	0	泣	2803801e6ba825bffc7800241d38380028380a2cb00e1db02d0ea078aae924fffe000000
g1204	0	委	1fffe00aaea43ffffc2affa86baef979682d6afaa9bffffe07e2d06affe93fa5bc000000
g1205	0	梯	0b0a740b1bb83feffc2b9aec0faffc2ffae97b7ffe1b0bce0b2fee0b7ad80b12c0000000
g1206	0	即	3ff3fe3ab3ae3ab38e3ff38e38b38e3ff38e3aa38e38a3ae38b7ad7fff80ba6780000000
g1207	0	伴	02538407f3ac0b3bb82e17a07ebffc6e6ba80eaba90efffe0e03800e03800e0380000000
g1208	0	＊	00000000000001d34000eb0006be900bffe000be0001eb40018240000000000000000000
g1209	0	＄	00690001ff8003a9e003a84001f900006f80002ad00768e002ead000bf40002800001400
g1210	0	痢	1aaea96ffffebc09097efe0e2db8aebfffaeaebeae39feae7bbfaeb27a6e20383d000000
g1211	0	又	3ffff02aaab00a00b00b00e00782d002d78001ff4000be0006eb906f82f9290068000000
g1212	0	涙	2afffe1eaaa914fffeb4eaae28fffe00eae90deae92efffe2ad7e07befbd719928000000
g1213	2	蒼	6baae96bbee902eb806faab92eaaa80eaae00eaae02eaa902bfff0b780b013fff0000000
